"lead_cG83x8oZnXOw49c0vHS6wib6PMfEX22sQa0ybWLDTOH","Get Fit Sports Performance and Bootcamps","Jess","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 410-939-4341","US","office","+14109394341"
"lead_ix1Yi79BafoSldi62Js4mBa2jxMIummKRcMn4Ee2TtI","Panthro Fitness","train@panthrofitness.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 412-391-0100","US","office","+14123910100"
"lead_INx8xHBKYhl8tEeZDZoOs2UdWk08JL8AnkSoMV7Pp8w","Crossfit Los Angeles","info@oakparkla.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 424-280-4003","US","office","+14242804003"
"lead_bpxezpSfVHiT6WwrMxb7vsk9Y38zlzB3u963YbsimmK","Skin Deep Laser Spa","+1 440-268-6100","1","10",,"UPDATE ME","+1 440-268-6100","US","office","+14402686100"
"lead_Eo6VCheu846INoqZL3WW5BdUOENcN52Si7hwhlhv9l7","360 24 Hour Fit","+1 440-743-0052","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 440-743-0052","US","office","+14407430052"
"lead_6f602nH77kDs6ITYyHdE0iY0gZDJ8YODnzyp9CTuWVH","CLiMB.","+1 458-201-8969","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 458-201-8969","US","office","+14582018969"
"lead_CLgLTlQUfXp422uNKFDRrV2zbltsBE0c7TnFsxC8y50","Laser Touch MD","archon@lasertouchmd.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 479-268-4573","US","office","+14792684573"
"lead_28xstt6gvhf3iBJpVsgYDJdwnQVfMupFV04SvqyTVWS","La Vida Massage Bentonville AR","bentonville.ar@lavidamassage.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 479-876-8004","US","office","+14798768004"
"lead_VYYWbA1FVRaUoNXsQRvgxlXCD76wmupdGwVwHq92Z5X","Willow Bend Medical","info@willowbendmedical.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 801-872-7000","US","office","+18018727000"
"lead_PawMwgmD8hKj5Dnn3pP7p6DkyXFjwJww58grdaazudp","Glam Dolls Salon and Spa","healthandvitalityutah@gmail.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 801-921-2260","US","office","+18019212260"
"lead_VhMxNxY2PTV8TuytrtUEvwZFjWKh2FuWTw2ISMyVAI5","Yoga Sunn","+1 801-943-0107","1","10",,"UPDATE ME","+1 801-943-0107","US","office","+18019430107"
"lead_qIxQ2o6jkEhr6IjyFevXCIGwGXIC4Jsv6vGoJx4Be21","Sētu Vermont Ayurveda, Yoga & Meditation Retreat","info@se-tu.org","1","6","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 802-254-2747","US","office","+18022542747"
"lead_hhfiKF08ktzQVCEUicTQTF56t29vFmOzpBjVhrAyWiN","Bujinkan Kongoshin Dojo","jessy@kongoshindojo.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 802-425-2810","US","office","+18024252810"
"lead_Idh67xTZzf3LbC2F7FgWBmabSdsjUKnwsIAiwjbijDI","Santè Spa & Wellness","+1 805-919-8485","1","10",,"UPDATE ME","+1 805-919-8485","US","office","+18059198485"
"lead_vRfS1iERThV1DDDBflZqrhsfHNz44f0atXKQ9UetCeG","Zone Fitness Clubs Carrollwood","+1 813-515-4181","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 813-515-4181","US","office","+18135154181"
"lead_iUtW2SkcWVcfyrACAaN0rBQv2ebJY8eD2ojhDpfRjiL","Skin Fit Medical Spa","info@skinfitmedicalspa.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 816-272-5006","US","office","+18162725006"
"lead_UtfWjsYi5p1MVobSHnilxS1R9rmNRdaMCIMxCJN57KT","Hollyday Med Spa   Aesthetics","+1 816-333-4430","1","10",,"UPDATE ME","+1 816-333-4430","US","office","+18163334430"
"lead_ttsOxw5h7pb70aqbheCfb7Go0SMTenVWPYdgeQ1AkU0","CrossFit Survival powered by Interactive Fitness Systems","mcdif.fit@gmail.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 818-249-4628","US","office","+18182494628"
"lead_vEGLXUsMKpHqOGTcUOcN5Dg3wQ01aP3mEWpGgGHLRdr","Monarchs National Gymnastics Training Center","+1 818-889-3634","1","10",,"UPDATE ME","+1 818-889-3634","US","office","+18188893634"
"lead_SNQ4GMMwvOyN8KbAACQrXgmPseXfi1voDP3Qs0SmqWr","Voyage Med Spa and Wellness","+1 727-498-6992","1","10",,"UPDATE ME","+1 727-498-6992","US","office","+17274986992"
"lead_HgJpVZkF0MDpjUrEmRTe5PSdYOLPeg71UTpz5YIggWX","Aspire Fitness Rumson","+1 732-303-1416","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 732-303-1416","US","office","+17323031416"
"lead_hl6StLvVwsqXw2fUMsN8rpIwjwmWWc9ofuXesgZQGHy","JCC of Middlesex County","+1 732-494-3232","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 732-494-3232","US","office","+17324943232"
"lead_0SarnLTovwSwGFcakTfvH5b4wh6jjzMqWnYNaann4RY","Balb Anti Aging","info@balbasantiaging.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 754-400-7708","US","office","+17544007708"
"lead_CJ8a8FzCLDrCk4dg0n4PtpulUYIsOlS8GfmHnZpamqq","Mammoth Lakes Jiu-Jitsu","+1 760-934-8511","1","10",,"UPDATE ME","+1 760-934-8511","US","office","+17609348511"
"lead_dpdVgJfNanRvyevJiHQT99IHBJnzbREgOc0CBpk4UYg","Reid Health Medical Fitness","+1 765-983-3000","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 765-983-3000","US","office","+17659833000"
"lead_4CNKQdcaYqetXaaogbPPjNWju32VPR3suVH64z61pJB","Eagle's Landing Longevity Center","+1 770-389-0734","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 770-389-0734","US","office","+17703890734"
"lead_prZSwxY1RQAHonh8E6gmRumZ0PMbRp0jMLWKyeoqaog","360 Medical Spa","360medicalspa@gmail.com","1","10",,"UPDATE ME","+1 770-507-2800","US","office","+17705072800"
"lead_lztva9BaVTNIPM4BmJgAm2VUSkwqLgMfDj2YDaagQte","New You Bio-Hormones","+1 770-558-9773","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 770-558-9773","US","office","+17705589773"
"lead_a6VkANRiZ5ubbWNknupYGWLLyWuOjOvA59NDzgqtQLI","The Oasis Med Spa","theoasismedspa@gmail.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 772-219-7655","US","office","+17722197655"
"lead_VucQxxM6jmvtulvqTJCyOP7H7ECgD5s2uub4SjT6En3","Sejour body bar wellness spa","Barbara","1","10",,"UPDATE ME","+1 772-800-7784","US","office","+17728007784"
"lead_VucQxxM6jmvtulvqTJCyOP7H7ECgD5s2uub4SjT6En3","Sejour body bar wellness spa","sejourbodybar@gmail.com","1","10",,"UPDATE ME","+1 772-800-7784","US","office","+17728007784"
"lead_965ItIYruNfbhrByIzFcnqSWTtIFsVyDEFnxyVNCIVE","Bucktown Fitness Club","+1 773-235-3455","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 773-235-3455","US","office","+17732353455"
"lead_3Gxrw71k87lvflL7FR4Uic3j0cD1HWTHnj2TM7YOof6","Club 600 Home of CrossFit 600","+1 781-276-1773","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 781-276-1773","US","office","+17812761773"
"lead_Ahx7HQGkZ4dnqmotfht1Bw17BvP1bkIuweNlDMPawyf","Boston Fight Center","Tom Cheffro","1","10",,"UPDATE ME","+1 781-284-6677","US","office","+17812846677"
"lead_90IHMe6eWSskplqGTLlfr8y4OHHhLORzQO8rTuritU7","Teneo Fitness","Dion Welling","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 901-730-0430","US","office","+19017300430"
"lead_2JWK310rcUCJbbLrvYTvdxWvK2n3znyMWzvl3Dwytge","Pure Harmony Med Spa","+1 904-372-9137","1","10",,"UPDATE ME","+1 904-372-9137","US","office","+19043729137"
"lead_h2WW2JmsxivQg9ratVK3ac2ca7kXEMtgAlmA3EenPCj","A&A Medical Spa","+1 904-647-6418","1","10",,"UPDATE ME","+1 904-647-6418","US","office","+19046476418"
"lead_isi28d2Uvedv1nJzEHYsVfxb9NKAURB3nQdoamJXknF","Amara Med Spa: Avondale","+1 904-686-7525","1","10",,"1 - Possibly Qualified","+1 904-686-7525","US","office","+19046867525"
"lead_2tqmiWlvbCwhtrEbPR8txEnzDzSJePM1MbSjKjO6cT9","Brooklin Village Beauty & Wellness","+1 905-655-3153","1","10",,"UPDATE ME","+1 905-655-3153","CA","office","+19056553153"
"lead_a1zpB9IEXOfJv9L3Rvb8qEKJDwywX11q7mfeEPl4g8g","Rejuuvmed | Men's Medispa","+1 905-695-6956","1","10",,"UPDATE ME","+1 905-695-6956","CA","office","+19056956956"
"lead_jwtOVeYL4zsGLreOGOgk1woDwW4I4o3li52Fpdgsmnf","G Medi Spa","+1 905-726-9333","1","10",,"UPDATE ME","+1 905-726-9333","CA","office","+19057269333"
"lead_2zxM993Vel3qF45joDifMdOehspvjvvLf6rl4egxLd2","Fortitude Fitness","Sean","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 908-450-7660","US","office","+19084507660"
"lead_hkumev4cAgRfmFfYQjS0Xs8SDLjqIxJcJppFAR4WT5X","CrossFit Reignited HQ","+1 910-791-3200","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 910-791-3200","US","office","+19107913200"
"lead_q7kB0PfHvbAKtcKAKCaFzsm15V0onI1rj1ekTCYjpFD","Dinah E. Gore Fitness & Aquatics Center","stuartj@brunswickcc.edu","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 910-846-2348","US","office","+19108462348"
"lead_wnvreLzAg1WTrujOXhHilegjJ6nSFX7iEBNSot1UyHc","CustomFit Center | Personal Trainer Downtown Savannah","+1 912-441-4891","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 912-441-4891","US","office","+19124414891"
"lead_IBogOr92fHXMtLagruGI8khuVgqOQev4290BbArutCc","The Arena Fitness","Joseph Garcia","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 914-694-4841","US","other","+19146944841"
"lead_c6Z1tZzaRVrxobkiie5u74tqhn0KR0cNMVXv66JAtK7","Alamo Hills Medical Group","+1 916-406-0000","1","10",,"UPDATE ME","+1 916-406-0000","US","office","+19164060000"
"lead_8zSp0uszrK34Y57sdQ4bju58uzs3oW6mjgmUWUGN1kE","Genesis Health Clubs - South Tulsa","+1 918-299-5500","1","10",,"UPDATE ME","+1 918-299-5500","US","office","+19182995500"
"lead_2htYCfoYWgfoFnjD31PNZyNc0IqFFwHqGKKBrq0eyrE","FIG Tulsa","figtulsa@gmail.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 918-932-8810","US","office","+19189328810"
"lead_lQalMciveMMkO0axlsO2o0SEvlZS3gSPZGM4U87CPId","New Millennium Fitness","newmill@newmillfitness.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 919-563-2887","US","office","+19195632887"
"lead_DHXC4MhWSn5R8STU6NQgiiD4ivam1aL4E1WqjzEaK4p","Forest View Racquet & Fitness Club","+1 847-577-3000","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 847-577-3000","US","office","+18475773000"
"lead_eCYw2dSybpq3vgWGUhlixEoNiqRXH6WyStmUbKjJUdZ","Nu Image Institute","nuinfo@nuimageinstitute.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 847-892-4007","US","office","+18478924007"
"lead_0gfo2IEoRypNkyV31nta9g1ZDAzacyGuGdnrQTD4jz8","Allure Laser MediSpa","+1 850-727-5088","1","10",,"UPDATE ME","+1 850-727-5088","US","office","+18507275088"
"lead_42uc2PqUyTTe4MQxcLmjduzJ11Nt2mwoFxwNtvCQS10","Mezger Martial Arts at Hidden Gym","+1 855-204-0004","1","10",,"UPDATE ME","+1 855-204-0004","US","office","+18552040004"
"lead_H1tyztOATonKRCIhyqhJ55eHbMzUNrNxiC8aWIIOrjS","Glo","hello@glo30.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 855-456-3030","US","office","+18554563030"
"lead_NU8CpJwFgUxYokszWFGATpAKyjvtRqMo0L2Zta5Zdks","Duke Center for Metabolic and Weight Loss Surgery, Durham Clinic","+1 855-855-6484","1","10",,"UPDATE ME","+1 855-855-6484","US","office","+18558556484"
"lead_ANbG1T1dg2D4qDlh8WaSQDdcmdGmkR1nNQ8aSW4ftGh","Hwang's Martial Arts","eghwangs@gmail.com","1","10",,"UPDATE ME","+1 860-233-3692","US","office","+18602333692"
"lead_wniI2nc5c9E3UsSY8OM8DYYZKD0M18Lo4xQAeoUZSjx","Aesthetic Avenue","+1 864-540-0888","1","10",,"UPDATE ME","+1 864-540-0888","US","office","+18645400888"
"lead_DOV19s6YSt5GdBnMR6brcSn8i0N503UKDaoVTVliWzj","Fitness Time - Inman","+1 864-708-1082","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 864-708-1082","US","office","+18647081082"
"lead_CebmGAOkDUk6Znb0U5cITu007pBYXzm1soioF53xGmP","The Front Climbing Club - South Main","+1 866-662-3529","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 866-662-3529","US","office","+18666623529"
"lead_MEAAF1Z5hHvAJIQQgrvq5icpz5JxqP9zb4MXZ0yPrDF","Dr. Lisa Hendrix","appointments@drlisahendrix.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 870-206-9272","US","office","+18702069272"
"lead_BxC9az4Lzx6dbZ6MRV9A6D221gQm5Na3UzSBfUCnYg3","miraDry","+1 870-333-5737","1","10",,"UPDATE ME","+1 870-333-5737","US","office","+18703335737"
"lead_u9pgiJzZRwGh4Y6KtNoVhsa8a3a34CYklTrBVuHwiIu","Bloom Advanced Aesthetics","+1 870-432-9468","1","10",,"UPDATE ME","+1 870-432-9468","US","office","+18704329468"
"lead_26VBvfg0G7m9DHNlKfHOlbGplyaWKh6PgTyRvjeuTA0","Golf Galaxy Performance Center","+1 877-846-9997","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 877-846-9997","US","office","+18778469997"
"lead_1e3L37Omz47LYGjjXOeFyvC3NA0xWBKfU3v2SU8gsWY","In Home Trainer Durham","+1 888-905-8724","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 888-905-8724","US","office","+18889058724"
"lead_WG4veuf0sZW4bm12ZfH38OLF0n803bxlIYLaaExuAxI","CAS Med Spa-Premier Coolsculpting Studio - Canton","Stacey Alston","1","10",,"UPDATE ME","+1 770-766-7028","US","office","+17707667028"
"lead_ZRdlqSmyyjjyLeCBHKTAFJTyQI2UFOIyCEoobsRCz6w","East Cobb Rejuvenation Med Spa","Michelle Buckley","1","10",,"1 - Possibly Qualified","+1 770-771-6865","US","office","+17707716865"
"lead_XfRNRkERiHyrXhyeRGudRs7Fgfimwip9sOQulB1Hu9q","Albany AS","hello@albanyas.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 772-320-9791","US","office","+17723209791"
"lead_fCF8ARDtESY0o3hu8mYXtvTxy2yWeFhwATrofzJnnjr","NeuroStrive","info@neurostrive.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 772-444-8482","US","office","+17724448482"
"lead_wO2R7H2FbFwU82o1bfhTmPisS17nZD91MAoqwgrjQeJ","Sejour Body Bar","beauty@sejourbodybar.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 772-800-7784","US","office","+17728007784"
"lead_7fKuAbTwO3sPCZSrySLX5dEVbuCv89l636IcDP7yIaZ","High Altitude Fitness Truckee","+1 775-831-4212","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 775-831-4212","US","office","+17758314212"
"lead_mXPCvGWAOnT55cnhKe7WUyxceNQlhSOctUAyiuXCACa","CrossFit 600","Jane","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","1 - Possibly Qualified","+1 781-276-1773","US","office","+17812761773"
"lead_mXPCvGWAOnT55cnhKe7WUyxceNQlhSOctUAyiuXCACa","CrossFit 600","Erin Kiely","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","1 - Possibly Qualified","+1 781-276-1773","US","office","+17812761773"
"lead_MzYI9IEnJ2OPLb6MyNJbChudrVvx9FOemqVfzECccMR","Amore Skin Aesthetics and Weight Loss","+1 786-238-7714","1","10",,"UPDATE ME","+1 786-238-7714","US","office","+17862387714"
"lead_XBh1mrcRwqOAlpnd21p7xVrzCDvW5lio1lUd4HCE9pG","A&E MED SPA LLC","+1 786-254-7100","1","10",,"UPDATE ME","+1 786-254-7100","US","office","+17862547100"
"lead_UHUWVpc1VDY6DJ8ocea3gnqKj0rKZpIpAlFl8hODCx8","Zativa Life Health & Wellness - Wynwood","+1 786-431-5122","1","10",,"UPDATE ME","+1 786-431-5122","US","office","+17864315122"
"lead_RrAMQOdOC7p8Imymcf78wX8BqXP5wOy2cS9r0QonXv8","Perfect B Aesthetic Medicine","+1 786-502-2260","1","10",,"UPDATE ME","+1 786-502-2260","US","office","+17865022260"
"lead_Uojp3p3czoWwrjroQyYNY20Jl8J8TFO5vMqC7KN54dj","Avanti Medical Spa","avantimedicalspa@gmail.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 786-534-8877","US","office","+17865348877"
"lead_gSWV8SSXCTPHNj7RWL7WdyPCACprLx9V8LOHTTgNi2x","Beia Medispa","info@beiamedispa.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 786-953-5254","US","office","+17869535254"
"lead_vKkDGeQxNQgcUh4Rwy4ZJr8pDVg1tw3pHexzhVrkWjN","MD Diet Clinic","info@mddietclinic.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 801-293-3100","US","office","+18012933100"
"lead_lMyGNnrwsm72XkrzOvscUYp7bU4iRllXsd7MfWQPdS4","Spruce Spa","lauren@sprucespa.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 801-607-5415","US","office","+18016075415"
"lead_N2LYxylwnMBHedH9DJfF51dkJDU76JZxkIaMrBiShbj","Ageless Esthetics","+1 507-206-6217","1","10",,"UPDATE ME","+1 507-206-6217","US","office","+15072066217"
"lead_DnBX2Rfvsjz3bhiwqWrmXNoTf5qVJM4HID3gXxFPd3C","Posh Facial Esthetics","poshmedicalspa@gmail.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 507-208-4237","US","office","+15072084237"
"lead_h888OgfqUsfVY4GIFht802hpJldNib9RYyVrjv75VFU","West Gymnasium","+1 507-222-4000","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 507-222-4000","US","office","+15072224000"
"lead_oifyY5cKPm9TL1S6txdtQWxoizx8FFqdBSfoRMzp4uN","Mass Effect Fitness","+1 508-471-4154","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 508-471-4154","US","office","+15084714154"
"lead_KsTxJMWWiOAwM4Ie60WhtnuhyWiijT8QochJjWF2cQX","Timeless Crossfit","Mary Catherine Alexander","1","8","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 508-528-8900","US","office","+15085288900"
"lead_GY3UwocPYfg3m8z5UN4s5RSXtiwL40B08KJw0h77h04","Crossfit Worcester at CFW Athletics &Fitness","+1 508-854-1343","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 508-854-1343","US","office","+15088541343"
"lead_1P6R0kZJhg3jLUEyPL0lzUIXMRmUVaqpHzNFO1MNLpy","The Fit Collective","Ryan Hite","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 509-458-7686","US","office","+15094587686"
"lead_3J2ySQO6i8LVQVYG1DpojBWmS3nwBpQcvM5tYghvRG2","Spokane Fitness Center","Joey Fenske","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 509-467-3488","US","other","+15094673488"
"lead_oLvnAyBSEkOMGrpIgh8dovjJ3U1u24etHIYnyHGYxUT","The Vaginal Rejuvenation Center of Austin","+1 512-328-4100","1","6","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 512-328-4100","US","office","+15123284100"
"lead_3AwErxLLnVvRHsLoY5EbhmMRrH9EdByTOyydVckmerz","RESTORE Boca Raton, FL","Jill Myers","1","10",,"UPDATE ME","+1 512-524-7608","US","office","+15125247608"
"lead_3AwErxLLnVvRHsLoY5EbhmMRrH9EdByTOyydVckmerz","RESTORE Boca Raton, FL","+1 512-524-7608","1","10",,"UPDATE ME","+1 512-524-7608","US","office","+15125247608"
"lead_4H6zj23sV96xtOptcGNmzKsnyKJZ8KrpykVtDjTL9Sj","McGill Athletics and Recreation","+1 514-398-7000","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 514-398-7000","CA","office","+15143987000"
"lead_LU5Dstob2slOTihP2XKJPsEMLozwtkBs4FzeD905Woi","Crossfit Chateauguay","+1 514-656-5051","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 514-656-5051","CA","office","+15146565051"
"lead_7MBqn6TuuXrYkWnVZa8FbDin7Xhd0lkcMqJ8b7brcjR","Cryo Spa","Bridget","1","10",,"UPDATE ME","+1 515-270-7009","US","office","+15152707009"
"lead_Ig9ZWrLSxvbiMgSjkICdbFOGdl2qR06QDo6oLlh2RZj","Revive Clinic and Spa","info@reviveclinicandspa.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 515-965-5677","US","office","+15159655677"
"lead_Fxg2TWwdtyFkpv3fgrYCtwoIQPa89PT69tXIaJ6eTSh","Farrell’s eXtreme Bodyshaping - Altoona","+1 515-967-4345","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 515-967-4345","US","office","+15159674345"
"lead_2cmpoGcx8we6UODPqsHeyUMxHzuQBVtRZZqDkz0Smxy","East Coast MMA & Fitness","+1 516-728-6582","1","10",,"UPDATE ME","+1 516-728-6582","US","office","+15167286582"
"lead_0BUyempI89hoepZs7fsQd8JHQdJfGbaC7lmjrdC8zpz","Agenacare Aesthetics Roanoke","+1 540-529-5692","1","10",,"UPDATE ME","+1 540-529-5692","US","office","+15405295692"
"lead_mIgAPR8QLKEjdeVFrvSmpMjkXEtOw9QDreG593ODZ2h","Watershed Brazilian Jiu Jitsu","+1 540-940-6103","1","10",,"UPDATE ME","+1 540-940-6103","US","office","+15409406103"
"lead_kCRG9RG0vh1f4C8sAbJjI8fJJ7SesPlXszaCfsL5UVi","Docs Gym","docsgym112@gmail.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","3 - Ideal Client","+1 559-299-2301","US","office","+15592992301"
"lead_454WIZZziFG7QZVW1QzTIzaNAoNrhqHLM5o1g4hVNQc","Delano","+1 661-721-3303","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 661-721-3303","US","office","+16617213303"
"lead_fdSJrmmT20Dsk78G1WIRXavFfpC1vZf6H5H9njSZxU7","Redefined Eyes Day Spa","info@redefinedeyes.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 662-874-5532","US","office","+16628745532"
"lead_qMt3Rswb6UkJKbqvcEnY03mjOVrzZkvwGRrHrBq2Xo1","Omni Med Spa","info@theomnispa.com","1","10",,"UPDATE ME","+1 678-653-8696","US","office","+16786538696"
"lead_iSx8Gk4pFdv7c0gXeumWCTxvH2zeHfDWts9tIxLVwxW","103 Hot Pilates & Yoga","+1 702-586-3103","1","10",,"UPDATE ME","+1 702-586-3103","US","office","+17025863103"
"lead_kob4qSLBGzTFe2rw9hTM3szKijKUHJnnBPGXpKpReHd","Skin LV","lasvegasskin@gmail.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 702-705-7546","US","office","+17027057546"
"lead_N3LQ4smicV2Sc8rgw7Eg65EQ25WauVj0VXgfPQnzRO8","DermaGlow Laser","+1 703-288-3000","1","10",,"UPDATE ME","+1 703-288-3000","US","office","+17032883000"
"lead_6PEu6683e7pR1A5bGU0cg2k3rVZlJhingYFzOKetDv6","Oak Marr Rec Center","+1 703-324-7329","1","10",,"UPDATE ME","+1 703-324-7329","US","office","+17033247329"
"lead_7j9ruANJRUZecPzCYWEikkcxc1T4nHRTuMIrYaUjoYt","Capizzi, M.D. Cosmetic Surgery and Med Spa","frontdesk@capizzimd.com","1","10",,"UPDATE ME","+1 704-655-8988","US","office","+17046558988"
